# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_3.data.R
# init = 2 (Default)
# random
#   seed = 1286198000 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_3.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_3.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2869.19,0.839755,0.361486,3,7,0,2872.15,356.828,5.99245,-1.40395,0.108901,-1.48015,-2.86191,-0.0709176,2.90177,0.0256848
-2869.88,0.846645,0.361486,3,7,0,2870.25,356.16,6.14961,-1.06105,0.408905,-0.283865,0.943782,-0.606726,3.43906,-0.281746
-2869.71,0.963601,0.361486,4,15,0,2870.54,357.838,5.49152,-0.973855,-0.507068,-1.07858,-1.14304,0.750112,-2.23333,-0.681152
-2869.46,1,0.361486,3,15,0,2869.84,356.214,6.00781,-1.04477,-0.69276,-0.595965,-0.216691,-0.56013,2.07675,0.210378
-2869.73,0.634557,0.361486,2,7,0,2872.42,357.238,5.75379,0.0596648,1.24344,-0.965652,2.32664,0.262416,0.643189,1.0477
-2869.47,0.990038,0.361486,3,7,0,2870.12,356.869,5.36263,-0.751764,0.278146,-1.5087,-0.166064,-0.0266803,-1.95242,-0.720107
-2869.17,1,0.361486,3,7,0,2869.46,356.766,5.74539,-0.653557,0.0336702,-1.03982,-0.137438,-0.114096,0.258719,0.456102
-2869.65,0.984921,0.361486,3,7,0,2869.67,356.427,6.07784,-0.549025,-0.0994901,-0.261556,-0.0946828,-0.388459,1.68265,0.455513
-2870.4,0.959344,0.361486,2,7,0,2871.94,357.848,6.29798,-0.778946,-1.58328,0.529062,0.45853,0.744493,3.28239,-0.370346
-2869.98,0.982528,0.361486,2,3,0,2870.79,357.437,6.24031,-0.764128,-0.692822,-1.41387,0.235183,0.416723,2.90619,-0.136226
-2869.32,0.962322,0.361486,2,7,0,2870.65,356.707,5.73471,-0.393347,-0.894852,-1.68,0.67989,-0.161369,0.422401,0.630382
-2870.01,0.977858,0.361486,2,7,0,2870.5,357.45,6.16597,-0.196222,0.811995,0.629057,0.208119,0.430721,1.59086,0.699898
-2869.75,0.996901,0.361486,3,11,0,2870.48,357.144,5.24231,0.206914,-0.419962,-1.5088,-0.32579,0.187915,-0.178044,0.962605
-2869.5,0.968452,0.361486,3,13,0,2870.04,357.618,5.44336,-0.615956,-0.289437,1.08748,-0.779565,0.570562,-1.05153,-0.111808
-2872.05,0.935552,0.361486,4,15,0,2872.47,358.69,5.74143,0.772768,0.819872,0.271813,0.302797,1.42421,0.711367,2.16151
-2870.83,0.980054,0.361486,3,7,0,2874.19,358.51,6.12815,-0.235864,1.69851,0.828903,2.31792,1.27902,1.52274,0.692742
-2870.2,0.636951,0.361486,4,15,0,2872.51,357.407,4.68227,0.255092,1.73623,1.1623,0.946684,0.399757,-1.03616,0.430902
-2869.57,0.988599,0.361486,3,7,0,2870.82,357.318,5.79024,-0.15819,0.658166,-1.94237,0.171625,0.326347,0.668971,0.842969
-2871.12,0.956145,0.361486,2,7,0,2872.28,356.524,6.31328,0.607541,-0.924169,0.89009,1.26802,-0.309309,1.4429,1.77928
-2871.65,0.980185,0.361486,3,7,0,2872.81,356.738,6.88012,-0.150296,0.332123,0.514789,-1.88159,-0.141879,3.23499,-0.498647
-2871.38,0.998404,0.361486,3,7,0,2872.31,358.057,4.39601,-0.142726,-0.353255,-1.80562,-0.0515586,0.923185,-2.57917,-2.06552
-2869.51,1,0.361486,3,15,0,2872.54,356.493,5.81465,-0.262047,-1.32011,2.78129,-0.212704,-0.333159,0.710495,0.763052
-2869.73,0.996923,0.361486,3,7,0,2869.85,355.973,5.38495,-0.663566,-0.19755,0.130307,0.584897,-0.744773,-1.46211,-0.389874
-2871.61,0.818343,0.361486,2,7,0,2878.75,357.753,4.15113,0.861878,1.32129,0.112715,4.60241,0.675395,-1.15726,1.83448
-2871.15,0.99481,0.361486,4,15,0,2872.98,356.141,6.52274,-0.752393,-1.52058,1.17138,-0.771218,-0.62329,4.43814,-1.41622
-2870.96,0.689546,0.361486,2,7,0,2873.68,356.301,6.20988,0.542963,-0.391095,1.4398,-2.68022,-0.487762,1.32267,1.68342
-2872.97,0.55267,0.361486,2,7,0,2875.19,356.186,6.50322,1.18692,-0.178272,1.25577,2.47941,-0.579429,1.56168,3.24029
-2872.03,0.903372,0.361486,3,7,0,2874.16,358.22,5.14276,-1.14192,-0.823743,0.690147,2.36333,1.06787,-7.10408,-5.03179
-2870.18,0.968546,0.361486,2,3,0,2873.02,357.642,6.27791,-0.534631,0.975,-2.57689,-1.37402,0.582027,2.43848,0.12354
-2869.88,0.928956,0.361486,2,7,0,2871.11,357.414,5.8055,0.111472,0.448259,1.62517,-1.19726,0.403335,0.746767,1.11361
-2871.07,0.963696,0.361486,3,7,0,2871.51,358.599,5.34708,-1.05953,-0.156787,0.968891,-0.76681,1.36354,-4.1069,-2.03682
-2870.52,1,0.361486,4,15,0,2871.33,358.755,5.6722,-0.654347,0.347575,-1.27147,-1.04034,1.47814,-0.106727,0.355862
-2869.03,0.97203,0.361486,3,7,0,2871.05,357.349,5.82329,-1.38775,1.48917,1.48432,0.836739,0.353852,-0.0661035,0.200342
-2869.59,0.974017,0.361486,4,15,0,2869.63,356.379,5.26277,-0.166836,-0.107877,0.318106,-0.0649531,-0.422198,-0.593354,0.32134
-2871.39,0.963272,0.361486,3,7,0,2871.98,354.815,5.26879,-0.728493,-0.530756,1.25276,-0.246817,-1.66907,-2.31904,-1.07732
-2872.13,0.92485,0.361486,3,7,0,2873.59,355.238,6.6322,-0.443555,-1.507,0.408681,-0.717953,-1.34258,3.47614,-0.758559
-2870.38,0.995059,0.361486,3,11,0,2872.95,357.03,5.13155,0.672552,-1.39185,2.32689,0.426953,0.0962174,-0.0628622,1.81415
-2870.63,0.995643,0.361486,3,7,0,2870.85,356.73,4.47462,-0.124519,-0.133187,0.183622,-0.828661,-0.138907,-2.32432,-1.63984
-2870.24,0.997386,0.361486,3,7,0,2870.9,356.724,4.58823,0.299849,-0.0800448,-1.15647,-1.02556,-0.146567,-1.11925,0.437899
-2869.46,0.997753,0.361486,4,15,0,2870.68,356.743,5.88137,-0.327043,-0.738279,-1.47101,1.09272,-0.133992,0.889741,0.721016
-2869.24,0.976521,0.361486,2,7,0,2870.56,356.767,5.51448,-0.584832,0.0810138,-1.80558,-1.25117,-0.110914,-0.653446,0.133702
-2869.03,0.621986,0.361486,2,7,0,2870.17,357.136,5.88092,-1.26455,0.414599,0.899603,-1.69539,0.180493,0.916049,0.282267
-2869.29,0.935929,0.361486,3,15,0,2869.41,357.489,5.84062,-0.774525,0.267306,-0.436585,-0.35174,0.463387,0.659467,0.453951
-2869.12,0.712959,0.361486,2,7,1,2869.82,357.565,5.79267,-1.67551,0.237322,-0.184547,1.51284,0.53094,-1.67944,-0.026981
-2869.12,0.574259,0.361486,1,3,0,2872.43,357.565,5.79267,-1.67551,-0.245553,-0.140305,-3.35537,0.53094,-1.67944,-0.026981
-2869.09,0.952912,0.361486,3,11,0,2869.34,356.39,5.76271,-1.28254,-0.489768,0.486649,0.387036,-0.411935,-0.710533,0.110396
-2868.86,0.994554,0.361486,3,15,0,2869.7,356.638,5.85216,-2.28989,-0.36811,0.0387703,1.62372,-0.210806,-1.54272,0.0424484
-2869.23,0.49897,0.361486,1,3,0,2869.6,356.703,5.96758,-2.12699,-0.193452,0.72326,-0.858407,-0.183403,7.34998,-0.459549
-2869.23,0.188003,0.361486,3,11,0,2869.56,356.703,5.96758,-2.12699,0.52093,0.745673,-0.325441,-0.183403,7.34998,-0.459549
-2869.12,0.368038,0.361486,1,3,0,2869.39,356.625,5.763,-1.95269,-0.154737,-0.189978,0.920021,-0.212333,-4.88379,-0.500083
-2870.05,0.415447,0.361486,1,3,0,2870.39,356.641,6.10191,-1.79423,0.0831112,0.105394,1.05577,-0.238001,9.24864,-1.66826
-2869.06,0.801248,0.361486,2,3,0,2870.78,356.938,5.95065,-1.53287,-0.372819,-1.84574,-1.59512,0.0178363,2.51847,0.101322
-2869.06,0.999304,0.361486,3,9,0,2869.2,356.329,5.80187,-1.5934,-0.319183,0.550593,-0.0607204,-0.459567,-0.989446,0.0706977
-2869.47,0.788598,0.361486,2,5,0,2870.05,356.645,6.05923,-1.46558,0.817921,0.539519,0.679496,-0.22182,4.48075,-0.393438
-2869.19,1,0.361486,4,15,0,2869.44,357.251,5.91177,-0.936919,-0.190125,-0.726054,-0.540746,0.272359,1.12886,0.384598
-2871.48,0.762484,0.361486,3,15,0,2872.67,356.383,5.3752,-1.54426,0.989077,-1.55859,0.0484823,-0.390958,-10.6149,-5.29044
-2872.08,0.999857,0.361486,4,15,0,2874.35,358.923,6.42407,-0.72939,1.51543,-0.354801,1.80454,1.60394,3.75058,-0.77635
-2870.42,1,0.361486,3,7,0,2872.35,358.461,5.71546,-0.167278,1.17948,1.99714,-0.591058,1.24133,0.482994,0.807291
-2869.59,0.987206,0.361486,2,7,0,2871.88,357.022,5.38761,0.0637094,1.91862,0.8925,-0.237181,0.0904697,-0.0439321,0.854246
-2869.4,0.996289,0.361486,4,15,0,2870.1,356.48,5.4304,-0.358816,0.617366,1.24524,-0.508384,-0.341866,-0.483472,0.291026
-2869.97,0.998336,0.361486,4,15,0,2870.07,356.518,4.95423,0.288999,0.409429,0.0291495,-0.0027734,-0.31212,-0.563119,0.858015
-2870.19,0.992972,0.361486,2,3,0,2870.27,356.257,4.95306,0.39947,0.0546718,0.253985,-0.448216,-0.521349,-0.461922,1.10817
-2870.62,0.994341,0.361486,3,7,0,2870.85,355.835,4.61885,0.175135,-0.376417,-0.295568,0.676632,-0.857385,-1.26574,0.0807071
-2870.93,0.921534,0.361486,2,7,0,2873.24,356.954,5.27634,0.926621,-1.45151,-1.75244,-1.05624,0.035096,0.182102,2.4693
-2869.88,0.817623,0.361486,2,7,1,2872.85,357.042,5.44202,0.327268,-0.19807,-0.829774,3.08563,0.105943,0.215532,1.28846
-2869.76,0.968702,0.361486,3,7,0,2871.4,356.65,6.06502,-0.21351,-0.0189027,2.32791,0.834611,-0.208937,1.35356,0.753423
-2871.55,0.970935,0.361486,4,15,0,2872,355.122,6.24338,0.101431,0.575699,0.999804,-0.107109,-1.43155,1.54619,0.994435
-2872.62,0.976482,0.361486,2,3,0,2872.79,355.001,6.70955,0.0371033,0.411375,0.391762,-0.353786,-1.52987,2.4871,0.386659
-2871.03,0.968453,0.361486,3,7,0,2873.26,355.225,6.24155,-0.529639,1.01553,-2.36712,-0.784133,-1.35099,2.30526,0.196528
-2871.22,0.996701,0.361486,2,3,0,2872.91,355.781,5.45438,-1.57776,-1.06094,-1.98819,0.18682,-0.875671,-9.39936,-3.93146
-2870.24,0.963794,0.361486,2,3,0,2871.49,356.062,5.54763,-1.57777,-0.811448,-1.77883,-0.417458,-0.65704,-7.13679,-2.31001
-2869.61,1,0.361486,2,3,0,2870.1,356.025,5.63961,-1.47842,0.0337503,1.1851,0.624319,-0.695753,-3.88869,-0.837935
-2869.13,0.973868,0.361486,2,7,0,2869.88,356.319,5.89224,-1.37582,0.812397,1.11686,0.443448,-0.47337,1.14936,0.248412
-2869.57,0.563022,0.361486,2,5,0,2871.17,356.14,5.39569,-0.46808,0.00687904,0.952067,-2.16493,-0.612779,-0.827455,0.0395423
-2875.56,0.764166,0.361486,3,7,0,2878.86,356.675,7.86397,-0.0405863,0.634866,1.25117,3.028,-0.194363,5.01915,-3.32243
-2870.63,1,0.361486,3,15,0,2875.73,356.171,4.4816,0.427556,-0.291507,4.34853,0.445124,-0.589304,-1.11109,0.707398
-2870.69,1,0.361486,3,7,0,2870.82,356.317,4.40357,0.489272,-0.445517,0.201306,-0.146183,-0.47258,-1.14978,0.816451
-2871.44,0.853851,0.361486,3,7,0,2873.91,356.559,4.26635,-0.212545,-0.644654,0.141703,2.76977,-0.274143,-3.19674,-3.15741
-2875.48,0.598838,0.361486,3,7,0,2877.32,356.533,4.40553,-0.896784,-0.0146098,2.43521,-0.980011,-0.277251,-9.43579,-12.5968
-2874.22,1,0.361486,3,7,0,2875.28,357.996,6.96306,1.2353,0.130601,-0.994972,1.6475,0.868048,2.05457,3.34034
-2873.7,1,0.361486,3,7,0,2874.44,357.859,7.05669,1.03041,0.474867,-0.0921048,1.44983,0.758281,2.20652,2.62593
-2870.93,0.815304,0.361486,2,7,0,2874.63,358.025,6.1938,0.303584,-0.114575,-2.84743,-2.31726,0.891133,1.36446,1.30126
-2870.36,1,0.361486,3,7,0,2871.31,356.648,4.65335,-0.201904,-0.907049,-1.05975,-0.804849,-0.204463,-2.1787,-1.42415
-2870.54,0.997545,0.361486,3,7,0,2871.65,355.541,4.91912,-0.0722756,1.04275,-1.2592,-0.52342,-1.0919,-1.18385,-0.122538
-2870.55,0.992907,0.361486,3,15,0,2871.72,356.448,4.44445,0.0504952,-1.32426,0.597113,-0.569582,-0.365694,-1.84977,-0.801191
-2870.15,0.97141,0.361486,3,7,0,2871.67,357.358,5.00142,0.460582,1.05655,1.70343,0.654563,0.358865,-0.347797,1.27862
-2871.61,0.989084,0.361486,4,15,0,2872.47,356.667,3.85209,0.20208,-0.33639,1.69481,-0.381279,-0.190811,-2.49947,-1.51259
-2871.47,1,0.361486,3,7,0,2872.45,357.473,4.21658,0.907687,0.132141,1.87073,-0.397778,0.450986,-1.05403,2.0287
-2871.12,0.997978,0.361486,3,7,0,2871.92,357.613,4.68733,0.884087,-0.0263816,1.46783,-0.881491,0.562835,-0.516094,2.17826
-2870.57,0.79937,0.361486,3,11,0,2872.84,357.509,6.43411,-0.166847,-0.66617,0.773577,-2.5318,0.476838,2.20889,0.416366
-2869.73,1,0.361486,3,7,0,2870.99,357.644,5.2546,-0.0844235,-0.596219,-1.85052,-0.724763,0.588968,-0.485286,0.456659
-2870.52,0.943519,0.361486,3,7,0,2871.68,357.463,4.90739,-0.575771,-0.44232,1.56648,1.17953,0.451263,-3.16597,-2.42394
-2869.7,0.995658,0.361486,2,7,0,2872.39,355.926,5.43994,-0.395686,1.72139,-1.87684,-0.590424,-0.784305,-0.519376,0.256123
-2869.16,0.99855,0.361486,3,7,0,2869.86,356.949,5.97212,-1.21327,-0.909829,-0.00139415,0.90768,0.0277072,2.04218,0.196069
-2869.27,0.884696,0.361486,2,5,0,2870.28,357.804,5.89836,-1.55109,-0.855835,1.28401,0.74149,0.713824,1.3071,0.204508
-2869.01,0.782292,0.361486,2,7,0,2869.95,356.991,5.77945,-1.13191,1.08914,0.383325,-0.909467,0.067458,-0.165799,0.229535
-2869.17,0.974714,0.361486,2,7,0,2869.63,357.357,5.90868,-1.07765,-0.836864,-0.466637,-0.198144,0.356515,1.16715,0.332653
-2870.31,0.967332,0.361486,3,11,0,2870.45,355.219,5.65595,-1.35822,0.168139,-0.682638,0.0719433,-1.34403,-2.62315,-0.453728
-2870.49,0.973763,0.361486,2,3,0,2870.69,355.305,6.07194,-1.32919,0.594011,0.0978704,0.0812765,-1.29182,3.91173,-0.300312
-2869.86,0.997257,0.361486,3,7,0,2872.48,355.704,5.55802,-0.392805,-2.04997,-0.515681,-0.810817,-0.962818,-0.135368,0.455996
-2869.19,0.783869,0.361486,3,11,0,2870.17,357.678,5.83811,-1.36145,-0.917947,0.438533,1.25374,0.616276,0.205953,0.230039
-2869.2,0.825893,0.361486,2,7,0,2870.37,356.931,5.98918,-1.18489,0.739531,-1.60321,-0.81458,0.0133638,2.18313,0.172493
-2868.92,0.839474,0.361486,3,7,0,2869.85,356.845,5.83053,-1.51111,0.202414,0.808321,1.58448,-0.0491553,-0.13003,0.175737
-2870.32,0.894743,0.361486,4,15,0,2870.49,358.232,5.24109,-0.633167,0.211968,0.56058,-0.472591,1.06416,-2.02985,-0.922707
-2872.17,0.916062,0.361486,3,7,0,2875.37,359.322,5.89033,0.104982,-2.33482,0.734307,0.0727225,1.92945,0.89529,1.11066
-2870.91,0.660856,0.361486,2,6,1,2873.55,359.047,5.8236,-0.928424,0.997802,0.416416,2.64951,1.71033,0.440363,0.37224
-2871.85,0.987522,0.361486,4,15,0,2874.01,354.648,5.17223,-0.67418,-0.452518,-2.76317,-0.354938,-1.80175,-2.51931,-1.37154
-2869.55,0.999631,0.361486,4,15,0,2872.95,357.447,5.99973,-0.553329,2.31838,-1.0923,-0.497808,0.428719,1.3649,0.53094
-2871.64,0.979641,0.361486,3,7,0,2871.96,358.75,5.72772,0.518987,-0.154326,-1.04422,0.289667,1.47229,0.672851,1.67182
-2869.52,0.998492,0.361486,3,7,0,2872.36,356.2,5.95283,-0.660884,1.67607,0.540908,2.02165,-0.569283,1.24284,0.493966
-2872.78,0.638647,0.361486,3,7,0,2873.56,358.241,6.36879,-1.54008,0.819054,-0.361259,1.12767,1.03467,11.9794,-4.95919
-2869.57,0.918224,0.361486,2,3,0,2871.73,358.171,5.80291,-1.52869,-0.354682,-2.81185,0.0384493,1.01327,-0.85839,0.0870737
-2873.67,0.943112,0.361486,3,7,0,2874.28,360.245,5.77438,-0.569061,-0.43381,0.155712,-1.31381,2.66853,0.423567,0.526624
-2871.92,0.938865,0.361486,3,7,0,2877.32,358.805,4.40794,0.378589,-2.5227,0.121969,2.5063,1.51806,-1.28375,0.440098
-2874.47,0.935529,0.361486,3,7,0,2876.16,360.149,4.54591,0.126602,-1.08085,1.81254,0.773236,2.59373,-1.49482,-0.26024
-2870.4,0.991721,0.361486,3,7,0,2875.08,356.311,5.41218,0.591204,-2.65033,0.996204,-1.28044,-0.478539,0.270056,1.74027
-2869.48,1,0.361486,3,7,0,2870.52,356.518,5.63109,-0.176686,0.384817,0.197489,-1.80702,-0.312876,0.28183,0.752372
-2870.33,0.964775,0.361486,3,7,0,2871.15,356.2,5.34588,-1.15708,0.0201804,1.72627,-0.324124,-0.553138,-5.01192,-2.52316
-2870.34,1,0.361486,3,7,0,2870.69,355.857,6.18315,-0.246055,-0.429283,-0.536202,-0.776352,-0.844246,1.68799,0.626075
-2869.6,0.971709,0.361486,3,15,0,2870.81,356.197,5.58155,-1.33965,0.776653,-1.32927,-1.18163,-0.558322,-3.70253,-0.997302
-2868.99,0.992466,0.361486,2,7,0,2871.99,357.08,5.76478,-1.41567,2.15079,1.16959,-0.366417,0.141131,-1.15565,0.0254123
-2869.02,0.758567,0.361486,2,3,0,2870.06,356.732,5.76914,-1.79356,0.397263,1.90121,0.0681656,-0.131258,-3.12721,-0.25383
-2869.63,0.979639,0.361486,3,15,0,2870.02,356.212,5.82729,-0.279324,0.236337,-0.496136,1.00227,-0.558597,0.742955,0.752227
-2868.94,0.912619,0.361486,4,15,0,2869.93,356.702,5.89945,-1.74119,0.753146,-1.55329,-0.330153,-0.168206,1.63319,0.158765
-2868.94,0.0285157,0.361486,3,7,0,2871.11,356.702,5.89945,-1.74119,0.413846,2.7533,-0.508388,-0.168206,1.63319,0.158765
-2869.37,0.716051,0.361486,4,15,0,2869.95,356.244,5.55484,-0.844602,-0.494101,1.01157,-0.766475,-0.528016,-1.18219,-0.127462
-2869.16,0.998094,0.361486,3,7,0,2869.47,357.017,5.96395,-1.12219,-0.580184,-0.517131,0.415291,0.0830674,1.77685,0.255523
-2870.06,0.696105,0.361486,3,7,0,2873,357.287,4.90488,0.354904,0.131887,2.87896,-1.60861,0.303122,-0.573906,0.959869
-2869.54,0.999586,0.361486,3,7,0,2870.13,357.037,5.42121,0.00489049,0.300039,-0.796951,1.13855,0.102841,-0.0309764,0.798421
-2869.98,0.892254,0.361486,3,9,0,2870.36,356.881,6.12899,-1.61923,-0.105359,0.298863,-1.09384,-0.0416147,7.5431,-1.41566
-2869.98,0.0259012,0.361486,2,3,0,2872.19,356.881,6.12899,-1.61923,0.0778565,-1.55366,2.32254,-0.0416147,7.5431,-1.41566
-2868.94,0.443712,0.361486,1,3,0,2869.84,356.996,5.79944,-1.88045,-0.271244,1.26415,1.22327,0.0783867,-2.56573,-0.110917
-2869.17,0.367269,0.361486,3,15,0,2869.72,357.724,5.84143,-1.64314,-0.712131,0.793995,-0.597339,0.65404,-0.183559,0.154087
-2869.02,0.996628,0.361486,2,3,0,2869.18,357.448,5.85663,-1.6405,0.522056,0.154351,0.0615848,0.432168,0.261672,0.180577
-2869.27,0.874304,0.361486,2,7,0,2871.21,357.197,5.50558,-0.621576,-0.416322,-0.409448,2.48576,0.2334,-0.786403,0.0555684
-2870.21,0.946207,0.361486,4,15,0,2871.55,357.357,5.05869,-0.669918,0.466063,1.88184,-0.976878,0.366076,-3.07258,-2.05602
-2873.04,0.753164,0.361486,3,7,0,2873.27,358.281,6.85969,0.750981,-0.547846,0.453801,-0.0734487,1.0961,2.07757,1.90591
-2871.05,0.989665,0.361486,3,7,0,2874.47,358.453,5.32407,0.502923,0.910052,2.65037,1.94571,1.23469,0.120093,1.53978
-2869.47,0.827287,0.361486,3,9,0,2871.43,357.298,5.98663,-0.567259,1.24446,-0.227955,1.92685,0.309393,1.32268,0.530763
-2872.05,0.960192,0.361486,3,7,0,2872.28,359.476,5.37119,-0.212454,-0.0898959,0.924741,0.0139262,2.05523,-0.414111,0.405379
-2873.17,0.921453,0.361486,4,15,0,2874.84,354.193,6.12649,0.204751,-0.115077,-2.05006,1.38367,-2.17396,1.29691,1.18348
-2870.15,0.991673,0.361486,2,7,0,2874.47,355.964,6.07793,-0.161044,2.60162,-0.625383,-1.19351,-0.757543,1.35822,0.794327
-2871.18,0.753846,0.361486,2,7,0,2872.77,356.712,5.97158,0.855742,1.03871,-0.665088,1.72705,-0.158394,0.988675,2.3515
-2870.44,0.994867,0.361486,3,7,0,2871.7,356.852,5.96253,0.49638,0.353425,-0.22715,-2.00689,-0.0464913,0.9941,1.64007
-2872.08,0.97498,0.361486,3,7,0,2873.24,354.303,5.35565,-0.452447,0.375546,-0.857649,-1.74437,-2.08195,-0.916047,-0.0182258
-2871.69,0.999714,0.361486,2,3,0,2872.28,354.492,5.44467,-0.281304,0.967014,0.401979,0.29181,-1.93271,-0.303094,0.43624
-2874.88,0.878494,0.361486,3,7,0,2878.74,359.527,6.84589,0.687864,-1.11308,0.729927,3.22626,2.09247,2.08872,1.75608
-2870.38,0.996193,0.361486,3,7,0,2877.01,355.829,6.05191,0.0120737,-1.9821,-4.09522,-0.0278248,-0.865745,1.22514,0.981405
-2870.44,0.984765,0.361486,3,7,0,2871.9,357.987,5.06156,-0.583939,0.354875,-2.29745,-0.1177,0.868452,-2.57145,-1.59857
-2870.08,0.885335,0.361486,3,7,0,2872.25,358.226,6.05982,-0.999501,-0.393694,2.8077,0.193564,1.04909,2.37857,0.132466
-2869.34,0.995535,0.361486,4,15,0,2870.98,356.902,5.41079,-0.359394,1.63858,-0.490801,-0.479984,-0.00374608,-0.546808,0.251213
-2869.39,0.993987,0.361486,3,15,0,2869.56,356.75,5.38861,-0.66847,-0.153135,0.405768,-0.63574,-0.122867,-1.47099,-0.395775
-2869.39,0.990917,0.361486,2,7,0,2870.36,357.226,5.38329,-0.473999,1.12823,0.133714,0.927431,0.256599,-0.894286,-0.00999524
-2869.75,0.974818,0.361486,3,11,0,2870.6,356.286,6.05199,-1.7648,0.367099,0.930833,1.37188,-0.516093,7.06418,-0.888469
-2869.45,1,0.361486,3,15,0,2869.82,357.254,5.85492,-0.348035,-0.428997,-0.2583,-0.90858,0.275373,0.807719,0.704964
-2869.68,0.992901,0.361486,3,7,0,2869.94,356.438,5.18264,0.00506443,0.000722567,-0.883223,-0.414393,-0.375662,-0.503888,0.528956
-2872.28,0.973023,0.361486,3,7,0,2873.61,358.377,4.15191,0.908982,1.18546,-1.29155,0.592686,1.17429,-1.12892,1.99606
-2874.06,0.978962,0.361486,4,15,0,2875.83,354.418,3.77,0.396099,-0.924901,2.03205,0.823165,-1.99107,-2.18119,-0.511945
-2875.02,0.850419,0.361486,3,7,0,2877.85,356.055,4.28707,1.80962,1.98985,1.45103,-0.42385,-0.684121,-0.755499,6.0405
-2873.1,0.863517,0.361486,3,7,0,2879.19,358.215,3.63328,1.04247,1.47703,-0.410107,-4.07493,1.04502,-1.64617,2.20807
-2873.22,0.998254,0.361486,1,1,0,2873.27,358.277,3.59923,1.03928,-0.0449578,0.126255,-0.408396,1.09464,-1.68628,2.17563
-2869.42,0.998596,0.361486,3,7,0,2874.08,357.51,5.60852,-0.400217,-1.06281,3.19189,-2.14731,0.481252,0.00594107,0.507092
-2870,0.908626,0.361486,3,7,0,2871.49,357.306,6.21464,-1.13083,-0.450656,2.23487,0.441896,0.307707,4.44032,-0.761208
-2869.42,1,0.361486,2,3,0,2870.03,357.488,6.02491,-1.11512,0.365493,-1.42518,0.0512363,0.458407,2.38123,0.130114
-2869.22,0.997894,0.361486,2,3,0,2869.49,357.608,5.86448,-1.16394,0.0498931,1.00082,0.190042,0.558871,0.71108,0.30996
-2869.5,0.981115,0.361486,2,3,0,2869.55,357.869,5.95359,-1.16024,-0.0561046,0.424513,0.0782333,0.764659,1.70115,0.258518
-2871.39,0.780955,0.361486,3,7,0,2872.1,355.816,6.37724,0.454224,0.424127,-0.827287,-1.2174,-0.875688,1.57996,1.47302
-2872.01,0.985855,0.361486,3,7,0,2872.62,357.309,4.16704,-0.266258,0.865784,-0.784804,0.327524,0.327621,-3.74811,-4.22322
-2873.01,0.993268,0.361486,3,15,0,2873.94,357.176,7.33345,0.285066,-0.368853,1.78684,-0.113385,0.210277,3.1563,0.132415
-2872.09,1,0.361486,3,7,0,2873.7,358.047,6.7285,0.471839,-0.308175,2.41398,0.253962,0.908738,2.05848,1.32317
-2870,0.976659,0.361486,3,7,0,2872.37,357.678,5.57774,0.210712,-0.83831,-2.29791,-1.41875,0.615225,0.37967,1.17476
-2871.18,0.9134,0.361486,2,7,0,2875.77,355.47,5.0852,-0.807485,2.46529,0.46113,1.96891,-1.14083,-3.87786,-2.67787
-2869.99,1,0.361486,3,7,0,2871.26,355.955,6.14434,-0.74853,-0.919751,-1.73604,-0.128739,-0.767451,2.34876,0.148429
-2870.13,0.998933,0.361486,3,7,0,2870.82,355.415,5.52847,-0.510324,-0.56531,1.38927,0.028449,-1.19344,-0.428381,0.270365
-2870.27,0.987955,0.361486,3,7,0,2871.4,355.815,5.42759,0.269585,-1.39476,0.290858,0.244925,-0.875341,0.166986,1.19298
-2869.3,0.998317,0.361486,3,7,0,2870.49,357.372,5.54283,-0.609455,0.8196,1.74945,-0.0907184,0.372772,-0.593868,0.161772
-2869.6,0.631576,0.361486,3,11,1,2870.75,355.558,5.83103,-2.1562,-0.612183,-0.456918,-1.74469,-1.07314,-2.35204,-0.0200177
